Customer_ID,Risk_Level,Hidden_Persona,Offer_Category,Offer_Details,Data_Leftover_Rule,Projected_Next_Spend
CUST_0215,Medium,1,Unused Data Credit,Crediting ₹54.75 for 36.5GB unused data. Next recharge drops to ₹334.25.,N/A,334.25
CUST_0216,High,1,Unused Data Credit,Crediting ₹25.65 for 17.1GB unused data. Next recharge drops to ₹363.35.,N/A,363.35
CUST_0217,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0218,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0219,Medium,1,Unused Data Credit,Crediting ₹53.1 for 35.4GB unused data. Next recharge drops to ₹335.9.,N/A,335.9
CUST_0220,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0221,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0222,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0223,High,1,Unused Data Credit,Crediting ₹40.35 for 26.9GB unused data. Next recharge drops to ₹348.65.,N/A,348.65
CUST_0224,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0225,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0226,Medium,1,Unused Data Credit,Crediting ₹30.0 for 20.0GB unused data. Next recharge drops to ₹359.0.,N/A,359.0
CUST_0227,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0228,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0229,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0230,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0231,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0232,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0233,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0234,High,1,Unused Data Credit,Crediting ₹26.55 for 17.7GB unused data. Next recharge drops to ₹362.45.,N/A,362.45
CUST_0235,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0236,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0237,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0238,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0239,High,1,Unused Data Credit,Crediting ₹59.1 for 39.4GB unused data. Next recharge drops to ₹329.9.,N/A,329.9
CUST_0240,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0241,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0242,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0243,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0244,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0245,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0246,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0247,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0248,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0249,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0250,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0251,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0252,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0253,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0254,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0255,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0256,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0257,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0258,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0259,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0260,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0261,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0262,Medium,1,Unused Data Credit,Crediting ₹51.75 for 34.5GB unused data. Next recharge drops to ₹337.25.,N/A,337.25
CUST_0263,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0264,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0265,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0266,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0267,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0268,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0269,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0270,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0271,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0272,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0273,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0274,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0275,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0276,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0277,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0278,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0279,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0280,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0281,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0282,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0283,High,1,Unused Data Credit,Crediting ₹28.65 for 19.1GB unused data. Next recharge drops to ₹360.35.,N/A,360.35
CUST_0284,Medium,1,Unused Data Credit,Crediting ₹51.3 for 34.2GB unused data. Next recharge drops to ₹337.7.,N/A,337.7
CUST_0285,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0286,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0287,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0288,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0289,High,1,Unused Data Credit,Crediting ₹37.8 for 25.2GB unused data. Next recharge drops to ₹351.2.,N/A,351.2
CUST_0290,Medium,1,Unused Data Credit,Crediting ₹45.3 for 30.2GB unused data. Next recharge drops to ₹343.7.,N/A,343.7
CUST_0291,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0292,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0293,Medium,1,Unused Data Credit,Crediting ₹46.05 for 30.7GB unused data. Next recharge drops to ₹342.95.,N/A,342.95
CUST_0294,Medium,1,Unused Data Credit,Crediting ₹57.0 for 38.0GB unused data. Next recharge drops to ₹332.0.,N/A,332.0
CUST_0295,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0296,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0297,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0298,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0299,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0300,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0301,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0302,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0303,Medium,1,Unused Data Credit,Crediting ₹59.7 for 39.8GB unused data. Next recharge drops to ₹329.3.,N/A,329.3
CUST_0304,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0305,High,1,Unused Data Credit,Crediting ₹30.75 for 20.5GB unused data. Next recharge drops to ₹358.25.,N/A,358.25
CUST_0306,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0307,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0308,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0309,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0310,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0311,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0312,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0313,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0314,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0315,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0316,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0317,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0318,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0319,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0320,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_0321,Medium,1,Unused Data Credit,Crediting ₹54.0 for 36.0GB unused data. Next recharge drops to ₹335.0.,N/A,335.0
CUST_0322,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0323,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0324,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0325,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0326,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0327,Low,1,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0328,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0329,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0330,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0331,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0332,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0333,Medium,1,Unused Data Credit,Crediting ₹26.85 for 17.9GB unused data. Next recharge drops to ₹362.15.,N/A,362.15
CUST_0334,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0335,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0336,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0337,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0338,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_0339,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0340,High,1,Unused Data Credit,Crediting ₹29.4 for 19.6GB unused data. Next recharge drops to ₹359.6.,N/A,359.6
CUST_0341,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0342,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0343,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_0344,Medium,1,Unused Data Credit,Crediting ₹58.35 for 38.9GB unused data. Next recharge drops to ₹330.65.,N/A,330.65
CUST_0345,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_0346,Medium,1,Unused Data Credit,Crediting ₹57.0 for 38.0GB unused data. Next recharge drops to ₹332.0.,N/A,332.0
CUST_0347,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
